date,window_start,true_label,pred_label,confidence,n_retrieved,method
2020/7/27,2020/4/28,bull,bull,0.8172,15,feature_knn_balanced_alpha1.0
2020/8/3,2020/5/5,bull,bull,0.8835,15,feature_knn_balanced_alpha1.0
2020/8/10,2020/5/12,bull,bull,0.9787,15,feature_knn_balanced_alpha1.0
2020/8/17,2020/5/19,bull,bull,0.9809,15,feature_knn_balanced_alpha1.0
2020/8/24,2020/5/27,bull,bull,0.9881,15,feature_knn_balanced_alpha1.0
2020/8/31,2020/6/3,bull,bull,0.9712,15,feature_knn_balanced_alpha1.0
2020/9/8,2020/6/10,bull,high_vol,0.7672,15,feature_knn_balanced_alpha1.0
2020/9/15,2020/6/17,bull,bull,0.6299,15,feature_knn_balanced_alpha1.0
2020/9/22,2020/6/24,bull,bull,0.6684,15,feature_knn_balanced_alpha1.0
2020/9/29,2020/7/1,bull,bull,0.7272,15,feature_knn_balanced_alpha1.0
2020/10/6,2020/7/9,bull,bull,0.8249,15,feature_knn_balanced_alpha1.0
2020/10/13,2020/7/16,bull,bull,0.9008,15,feature_knn_balanced_alpha1.0
2020/10/20,2020/7/23,bull,bull,0.897,15,feature_knn_balanced_alpha1.0
2020/10/27,2020/7/30,bull,bull,0.8513,15,feature_knn_balanced_alpha1.0
2020/11/3,2020/8/6,bull,bull,0.7472,15,feature_knn_balanced_alpha1.0
2020/11/10,2020/8/13,bull,bull,0.8848,15,feature_knn_balanced_alpha1.0
2020/11/17,2020/8/20,bull,bull,0.9064,15,feature_knn_balanced_alpha1.0
2020/11/24,2020/8/27,bull,bull,0.9228,15,feature_knn_balanced_alpha1.0
2020/12/2,2020/9/3,bull,bull,0.9799,15,feature_knn_balanced_alpha1.0
2020/12/9,2020/9/11,bull,bull,0.98,15,feature_knn_balanced_alpha1.0
2020/12/16,2020/9/18,bull,bull,0.9887,15,feature_knn_balanced_alpha1.0
2020/12/23,2020/9/25,bull,bull,0.9871,15,feature_knn_balanced_alpha1.0
2020/12/31,2020/10/2,bull,bull,0.9946,15,feature_knn_balanced_alpha1.0
2021/1/8,2020/10/9,bull,bull,0.9948,15,feature_knn_balanced_alpha1.0
2021/1/15,2020/10/16,bull,bull,0.9891,15,feature_knn_balanced_alpha1.0
2021/1/25,2020/10/23,bull,bull,0.9957,15,feature_knn_balanced_alpha1.0
2021/2/1,2020/10/30,bull,bull,0.8815,15,feature_knn_balanced_alpha1.0
2021/2/8,2020/11/6,bull,bull,0.9835,15,feature_knn_balanced_alpha1.0
2021/2/16,2020/11/13,bull,bull,0.9911,15,feature_knn_balanced_alpha1.0
2021/2/23,2020/11/20,bull,bull,0.9877,15,feature_knn_balanced_alpha1.0
2021/3/2,2020/11/30,bull,bull,0.9809,15,feature_knn_balanced_alpha1.0
2021/3/9,2020/12/7,bull,bull,0.9477,15,feature_knn_balanced_alpha1.0
2021/3/16,2020/12/14,bull,bull,0.9862,15,feature_knn_balanced_alpha1.0
2021/3/23,2020/12/21,bull,bull,0.9838,15,feature_knn_balanced_alpha1.0
2021/3/30,2020/12/29,bull,bull,0.9919,15,feature_knn_balanced_alpha1.0
2021/4/7,2021/1/6,bull,bull,0.9929,15,feature_knn_balanced_alpha1.0
2021/4/14,2021/1/13,bull,bull,0.9957,15,feature_knn_balanced_alpha1.0
2021/4/21,2021/1/21,bull,bull,0.9959,15,feature_knn_balanced_alpha1.0
2021/4/28,2021/1/28,bull,bull,0.9979,15,feature_knn_balanced_alpha1.0
2021/5/5,2021/2/4,bull,bull,0.9934,15,feature_knn_balanced_alpha1.0
2021/5/12,2021/2/11,bull,bull,0.86,15,feature_knn_balanced_alpha1.0
2021/5/19,2021/2/19,bull,bull,0.9785,15,feature_knn_balanced_alpha1.0
2021/5/26,2021/2/26,bull,bull,0.9957,15,feature_knn_balanced_alpha1.0
2021/6/3,2021/3/5,bull,bull,0.9976,15,feature_knn_balanced_alpha1.0
2021/6/10,2021/3/12,bull,bull,0.9975,15,feature_knn_balanced_alpha1.0
2021/6/17,2021/3/19,bull,bull,0.9981,15,feature_knn_balanced_alpha1.0
2021/6/24,2021/3/26,bull,bull,0.9988,15,feature_knn_balanced_alpha1.0
2021/7/1,2021/4/5,bull,bull,0.999,15,feature_knn_balanced_alpha1.0
2021/7/9,2021/4/12,bull,bull,0.9989,15,feature_knn_balanced_alpha1.0
2021/7/16,2021/4/19,bull,bull,0.9977,15,feature_knn_balanced_alpha1.0
2021/7/23,2021/4/26,bull,bull,0.9982,15,feature_knn_balanced_alpha1.0
2021/7/30,2021/5/3,bull,bull,0.9975,15,feature_knn_balanced_alpha1.0
2021/8/6,2021/5/10,bull,bull,0.9988,15,feature_knn_balanced_alpha1.0
2021/8/13,2021/5/17,bull,bull,0.9988,15,feature_knn_balanced_alpha1.0
2021/8/20,2021/5/24,bull,bull,0.998,15,feature_knn_balanced_alpha1.0
2021/8/27,2021/6/1,bull,bull,0.9992,15,feature_knn_balanced_alpha1.0
2021/9/3,2021/6/8,bull,bull,0.9993,15,feature_knn_balanced_alpha1.0
2021/9/13,2021/6/15,bull,bull,0.9977,15,feature_knn_balanced_alpha1.0
2021/9/20,2021/6/22,bull,bull,0.9825,15,feature_knn_balanced_alpha1.0
2021/9/27,2021/6/29,bull,bull,0.9962,15,feature_knn_balanced_alpha1.0
2021/10/4,2021/7/7,bull,bull,0.9664,15,feature_knn_balanced_alpha1.0
2021/10/11,2021/7/14,bull,bull,0.9828,15,feature_knn_balanced_alpha1.0
2021/10/18,2021/7/21,bull,bull,0.9926,15,feature_knn_balanced_alpha1.0
2021/10/25,2021/7/28,bull,bull,0.9963,15,feature_knn_balanced_alpha1.0
2021/11/1,2021/8/4,bull,bull,0.9971,15,feature_knn_balanced_alpha1.0
2021/11/8,2021/8/11,bull,bull,0.9981,15,feature_knn_balanced_alpha1.0
2021/11/15,2021/8/18,bull,bull,0.9984,15,feature_knn_balanced_alpha1.0
2021/11/22,2021/8/25,bull,bull,0.9969,15,feature_knn_balanced_alpha1.0
2021/11/30,2021/9/1,bull,bull,0.9573,15,feature_knn_balanced_alpha1.0
2021/12/7,2021/9/9,bull,bull,0.9746,15,feature_knn_balanced_alpha1.0
2021/12/14,2021/9/16,bull,bull,0.978,15,feature_knn_balanced_alpha1.0
2021/12/21,2021/9/23,bull,bull,0.9787,15,feature_knn_balanced_alpha1.0
2021/12/29,2021/9/30,bull,bull,0.9898,15,feature_knn_balanced_alpha1.0
2022/1/5,2021/10/7,bull,bull,0.9847,15,feature_knn_balanced_alpha1.0
2022/1/12,2021/10/14,bull,bull,0.9924,15,feature_knn_balanced_alpha1.0
2022/1/20,2021/10/21,bull,bull,0.9151,15,feature_knn_balanced_alpha1.0
2022/1/27,2021/10/28,bull,bull,0.5468,15,feature_knn_balanced_alpha1.0
2022/2/3,2021/11/4,bull,bull,0.7233,15,feature_knn_balanced_alpha1.0
2022/2/10,2021/11/11,bull,bull,0.7142,15,feature_knn_balanced_alpha1.0
2022/2/17,2021/11/18,bull,bull,0.5501,15,feature_knn_balanced_alpha1.0
2022/2/25,2021/11/26,bull,bull,0.4997,15,feature_knn_balanced_alpha1.0
2022/3/4,2021/12/3,bull,high_vol,0.5627,15,feature_knn_balanced_alpha1.0
2022/3/11,2021/12/10,bull,high_vol,0.5877,15,feature_knn_balanced_alpha1.0
2022/3/18,2021/12/17,bull,bull,0.4691,15,feature_knn_balanced_alpha1.0
2022/3/25,2021/12/27,bull,bull,0.719,15,feature_knn_balanced_alpha1.0
2022/4/1,2022/1/3,bull,bull,0.7861,15,feature_knn_balanced_alpha1.0
2022/4/8,2022/1/10,bull,bull,0.7444,15,feature_knn_balanced_alpha1.0
2022/4/18,2022/1/18,bull,bear,0.5168,15,feature_knn_balanced_alpha1.0
2022/4/25,2022/1/25,bull,high_vol,0.3835,15,feature_knn_balanced_alpha1.0
2022/5/2,2022/2/1,high_vol,high_vol,0.6318,15,feature_knn_balanced_alpha1.0
2022/5/9,2022/2/8,high_vol,high_vol,0.8152,15,feature_knn_balanced_alpha1.0
2022/5/16,2022/2/15,bull,high_vol,0.668,15,feature_knn_balanced_alpha1.0
2022/5/23,2022/2/23,bull,high_vol,0.6108,15,feature_knn_balanced_alpha1.0
2022/5/31,2022/3/2,bull,high_vol,0.5715,15,feature_knn_balanced_alpha1.0
2022/6/7,2022/3/9,bull,bear,0.5656,15,feature_knn_balanced_alpha1.0
2022/6/14,2022/3/16,bull,high_vol,0.5025,15,feature_knn_balanced_alpha1.0
2022/6/22,2022/3/23,bear,high_vol,0.4111,15,feature_knn_balanced_alpha1.0
2022/6/29,2022/3/30,bull,bear,0.5362,15,feature_knn_balanced_alpha1.0
2022/7/7,2022/4/6,bull,bear,0.4012,15,feature_knn_balanced_alpha1.0
2022/7/14,2022/4/13,bear,bear,0.6271,15,feature_knn_balanced_alpha1.0
2022/7/21,2022/4/21,bull,bear,0.6363,15,feature_knn_balanced_alpha1.0
2022/7/28,2022/4/28,bull,bear,0.4503,15,feature_knn_balanced_alpha1.0
2022/8/4,2022/5/5,bull,bear,0.4195,15,feature_knn_balanced_alpha1.0
2022/8/11,2022/5/12,bull,bull,0.5158,15,feature_knn_balanced_alpha1.0
2022/8/18,2022/5/19,bull,bull,0.5144,15,feature_knn_balanced_alpha1.0
2022/8/25,2022/5/26,bull,bear,0.4335,15,feature_knn_balanced_alpha1.0
2022/9/1,2022/6/3,bull,high_vol,0.4582,15,feature_knn_balanced_alpha1.0
2022/9/9,2022/6/10,bull,bear,0.393,15,feature_knn_balanced_alpha1.0
2022/9/16,2022/6/17,bull,high_vol,0.4608,15,feature_knn_balanced_alpha1.0
2022/9/23,2022/6/27,bear,bear,0.5858,15,feature_knn_balanced_alpha1.0
2022/9/30,2022/7/5,bull,bear,0.8443,15,feature_knn_balanced_alpha1.0
2022/10/7,2022/7/12,bull,bear,0.6861,15,feature_knn_balanced_alpha1.0
2022/10/14,2022/7/19,bull,bear,0.5626,15,feature_knn_balanced_alpha1.0
2022/10/21,2022/7/26,bear,bear,0.7016,15,feature_knn_balanced_alpha1.0
2022/10/28,2022/8/2,bull,bear,0.8434,15,feature_knn_balanced_alpha1.0
2022/11/4,2022/8/9,bear,bear,0.921,15,feature_knn_balanced_alpha1.0
2022/11/11,2022/8/16,bull,bear,0.5625,15,feature_knn_balanced_alpha1.0
2022/11/18,2022/8/23,bull,bear,0.784,15,feature_knn_balanced_alpha1.0
2022/11/28,2022/8/30,bull,bear,0.7278,15,feature_knn_balanced_alpha1.0
2022/12/5,2022/9/7,bull,bull,0.503,15,feature_knn_balanced_alpha1.0
2022/12/12,2022/9/14,bull,bull,0.5124,15,feature_knn_balanced_alpha1.0
2022/12/19,2022/9/21,bull,bull,0.5232,15,feature_knn_balanced_alpha1.0
2022/12/27,2022/9/28,bull,bull,0.661,15,feature_knn_balanced_alpha1.0
2023/1/4,2022/10/5,bull,bull,0.7825,15,feature_knn_balanced_alpha1.0
2023/1/11,2022/10/12,bull,bull,0.604,15,feature_knn_balanced_alpha1.0
2023/1/19,2022/10/19,bull,bull,0.7484,15,feature_knn_balanced_alpha1.0
2023/1/26,2022/10/26,bull,bull,0.6498,15,feature_knn_balanced_alpha1.0
2023/2/2,2022/11/2,bull,bull,0.8095,15,feature_knn_balanced_alpha1.0
2023/2/9,2022/11/9,bull,bull,0.8319,15,feature_knn_balanced_alpha1.0
2023/2/16,2022/11/16,bull,bull,0.7502,15,feature_knn_balanced_alpha1.0
2023/2/24,2022/11/23,bull,bear,0.4527,15,feature_knn_balanced_alpha1.0
2023/3/3,2022/12/1,bull,bull,0.6637,15,feature_knn_balanced_alpha1.0
2023/3/10,2022/12/8,bull,bear,0.5666,15,feature_knn_balanced_alpha1.0
2023/3/17,2022/12/15,bull,bear,0.3419,15,feature_knn_balanced_alpha1.0
2023/3/24,2022/12/22,bull,bull,0.6254,15,feature_knn_balanced_alpha1.0
2023/3/31,2022/12/30,bull,bull,0.758,15,feature_knn_balanced_alpha1.0
2023/4/10,2023/1/9,bull,bull,0.8065,15,feature_knn_balanced_alpha1.0
2023/4/17,2023/1/17,bull,bull,0.889,15,feature_knn_balanced_alpha1.0
2023/4/24,2023/1/24,bull,bull,0.9497,15,feature_knn_balanced_alpha1.0
2023/5/1,2023/1/31,bull,bull,0.9508,15,feature_knn_balanced_alpha1.0
2023/5/8,2023/2/7,bull,bull,0.9066,15,feature_knn_balanced_alpha1.0
2023/5/15,2023/2/14,bull,bull,0.9278,15,feature_knn_balanced_alpha1.0
2023/5/22,2023/2/22,bull,bull,0.9535,15,feature_knn_balanced_alpha1.0
2023/5/30,2023/3/1,bull,bull,0.9705,15,feature_knn_balanced_alpha1.0
2023/6/6,2023/3/8,bull,bull,0.984,15,feature_knn_balanced_alpha1.0
2023/6/13,2023/3/15,bull,bull,0.9917,15,feature_knn_balanced_alpha1.0
2023/6/21,2023/3/22,bull,bull,0.9942,15,feature_knn_balanced_alpha1.0
2023/6/28,2023/3/29,bull,bull,0.9961,15,feature_knn_balanced_alpha1.0
2023/7/6,2023/4/5,bull,bull,0.993,15,feature_knn_balanced_alpha1.0
2023/7/13,2023/4/13,bull,bull,0.9976,15,feature_knn_balanced_alpha1.0
2023/7/20,2023/4/20,bull,bull,0.9981,15,feature_knn_balanced_alpha1.0
2023/7/27,2023/4/27,bull,bull,0.9985,15,feature_knn_balanced_alpha1.0
2023/8/3,2023/5/4,bull,bull,0.9975,15,feature_knn_balanced_alpha1.0
2023/8/10,2023/5/11,bull,bull,0.9948,15,feature_knn_balanced_alpha1.0
2023/8/17,2023/5/18,bull,bull,0.9692,15,feature_knn_balanced_alpha1.0
2023/8/24,2023/5/25,bull,bull,0.9812,15,feature_knn_balanced_alpha1.0
2023/8/31,2023/6/2,bull,bull,0.9905,15,feature_knn_balanced_alpha1.0
2023/9/8,2023/6/9,bull,bull,0.9915,15,feature_knn_balanced_alpha1.0
2023/9/15,2023/6/16,bull,bull,0.991,15,feature_knn_balanced_alpha1.0
2023/9/22,2023/6/26,bull,bull,0.9681,15,feature_knn_balanced_alpha1.0
2023/9/29,2023/7/3,bull,bull,0.9587,15,feature_knn_balanced_alpha1.0
2023/10/6,2023/7/11,bull,bull,0.9743,15,feature_knn_balanced_alpha1.0
2023/10/13,2023/7/18,bull,bull,0.9679,15,feature_knn_balanced_alpha1.0
2023/10/20,2023/7/25,bull,bull,0.9213,15,feature_knn_balanced_alpha1.0
2023/10/27,2023/8/1,bull,bull,0.5796,15,feature_knn_balanced_alpha1.0
2023/11/3,2023/8/8,bull,bull,0.9603,15,feature_knn_balanced_alpha1.0
2023/11/10,2023/8/15,bull,bull,0.9809,15,feature_knn_balanced_alpha1.0
2023/11/17,2023/8/22,bull,bull,0.9783,15,feature_knn_balanced_alpha1.0
2023/11/27,2023/8/29,bull,bull,0.9827,15,feature_knn_balanced_alpha1.0
2023/12/4,2023/9/6,bull,bull,0.9877,15,feature_knn_balanced_alpha1.0
2023/12/11,2023/9/13,bull,bull,0.9933,15,feature_knn_balanced_alpha1.0
2023/12/18,2023/9/20,bull,bull,0.9957,15,feature_knn_balanced_alpha1.0
2023/12/26,2023/9/27,bull,bull,0.9969,15,feature_knn_balanced_alpha1.0
2024/1/3,2023/10/4,bull,bull,0.9955,15,feature_knn_balanced_alpha1.0
2024/1/10,2023/10/11,bull,bull,0.9977,15,feature_knn_balanced_alpha1.0
2024/1/18,2023/10/18,bull,bull,0.9978,15,feature_knn_balanced_alpha1.0
2024/1/25,2023/10/25,bull,bull,0.9986,15,feature_knn_balanced_alpha1.0
2024/2/1,2023/11/1,bull,bull,0.9989,15,feature_knn_balanced_alpha1.0
2024/2/8,2023/11/8,bull,bull,0.9993,15,feature_knn_balanced_alpha1.0
2024/2/15,2023/11/15,bull,bull,0.999,15,feature_knn_balanced_alpha1.0
2024/2/23,2023/11/22,bull,bull,0.999,15,feature_knn_balanced_alpha1.0
2024/3/1,2023/11/30,bull,bull,0.9995,15,feature_knn_balanced_alpha1.0
2024/3/8,2023/12/7,bull,bull,0.9988,15,feature_knn_balanced_alpha1.0
2024/3/15,2023/12/14,bull,bull,0.9977,15,feature_knn_balanced_alpha1.0
2024/3/22,2023/12/21,bull,bull,0.9992,15,feature_knn_balanced_alpha1.0
2024/4/1,2023/12/29,bull,bull,0.9993,15,feature_knn_balanced_alpha1.0
2024/4/8,2024/1/8,bull,bull,0.9989,15,feature_knn_balanced_alpha1.0
2024/4/15,2024/1/16,bull,bull,0.9878,15,feature_knn_balanced_alpha1.0
2024/4/22,2024/1/23,bull,bull,0.9811,15,feature_knn_balanced_alpha1.0
2024/4/29,2024/1/30,bull,bull,0.9879,15,feature_knn_balanced_alpha1.0
2024/5/6,2024/2/6,bull,bull,0.9936,15,feature_knn_balanced_alpha1.0
2024/5/13,2024/2/13,bull,bull,0.9956,15,feature_knn_balanced_alpha1.0
2024/5/20,2024/2/21,bull,bull,0.9974,15,feature_knn_balanced_alpha1.0
2024/5/28,2024/2/28,bull,bull,0.9976,15,feature_knn_balanced_alpha1.0
2024/6/4,2024/3/6,bull,bull,0.9967,15,feature_knn_balanced_alpha1.0
2024/6/11,2024/3/13,bull,bull,0.9983,15,feature_knn_balanced_alpha1.0
2024/6/18,2024/3/20,bull,bull,0.9986,15,feature_knn_balanced_alpha1.0
2024/6/26,2024/3/27,bull,bull,0.999,15,feature_knn_balanced_alpha1.0
2024/7/3,2024/4/4,bull,bull,0.9991,15,feature_knn_balanced_alpha1.0
2024/7/11,2024/4/11,bull,bull,0.9988,15,feature_knn_balanced_alpha1.0
2024/7/18,2024/4/18,bull,bull,0.9983,15,feature_knn_balanced_alpha1.0
2024/7/25,2024/4/25,bull,bull,0.9854,15,feature_knn_balanced_alpha1.0
2024/8/1,2024/5/2,bull,bull,0.9805,15,feature_knn_balanced_alpha1.0
2024/8/8,2024/5/9,bull,bull,0.5247,15,feature_knn_balanced_alpha1.0
2024/8/15,2024/5/16,bull,bull,0.8852,15,feature_knn_balanced_alpha1.0
2024/8/22,2024/5/23,bull,bull,0.9335,15,feature_knn_balanced_alpha1.0
2024/8/29,2024/5/31,bull,bull,0.9688,15,feature_knn_balanced_alpha1.0
2024/9/6,2024/6/7,bull,bull,0.802,15,feature_knn_balanced_alpha1.0
2024/9/13,2024/6/14,bull,bull,0.9577,15,feature_knn_balanced_alpha1.0
2024/9/20,2024/6/24,bull,bull,0.9767,15,feature_knn_balanced_alpha1.0
2024/9/27,2024/7/1,bull,bull,0.9793,15,feature_knn_balanced_alpha1.0
2024/10/4,2024/7/9,bull,bull,0.9542,15,feature_knn_balanced_alpha1.0
2024/10/11,2024/7/16,bull,bull,0.9493,15,feature_knn_balanced_alpha1.0
2024/10/18,2024/7/23,bull,bull,0.9802,15,feature_knn_balanced_alpha1.0
2024/10/25,2024/7/30,bull,bull,0.973,15,feature_knn_balanced_alpha1.0
2024/11/1,2024/8/6,bull,bull,0.9766,15,feature_knn_balanced_alpha1.0
2024/11/8,2024/8/13,bull,bull,0.9904,15,feature_knn_balanced_alpha1.0
2024/11/15,2024/8/20,bull,bull,0.9762,15,feature_knn_balanced_alpha1.0
2024/11/22,2024/8/27,bull,bull,0.99,15,feature_knn_balanced_alpha1.0
2024/12/2,2024/9/4,bull,bull,0.9965,15,feature_knn_balanced_alpha1.0
2024/12/9,2024/9/11,bull,bull,0.998,15,feature_knn_balanced_alpha1.0
2024/12/16,2024/9/18,bull,bull,0.9983,15,feature_knn_balanced_alpha1.0
2024/12/23,2024/9/25,bull,bull,0.9906,15,feature_knn_balanced_alpha1.0
2024/12/31,2024/10/2,bull,bull,0.982,15,feature_knn_balanced_alpha1.0
2025/1/8,2024/10/9,bull,bull,0.9869,15,feature_knn_balanced_alpha1.0
2025/1/16,2024/10/16,bull,bull,0.9853,15,feature_knn_balanced_alpha1.0
2025/1/24,2024/10/23,bull,bull,0.9938,15,feature_knn_balanced_alpha1.0
2025/1/31,2024/10/30,bull,bull,0.9904,15,feature_knn_balanced_alpha1.0
2025/2/7,2024/11/6,bull,bull,0.9922,15,feature_knn_balanced_alpha1.0
2025/2/14,2024/11/13,bull,bull,0.9968,15,feature_knn_balanced_alpha1.0
2025/2/24,2024/11/20,bull,bull,0.9833,15,feature_knn_balanced_alpha1.0
2025/3/3,2024/11/27,bull,bull,0.8735,15,feature_knn_balanced_alpha1.0
2025/3/10,2024/12/5,bull,bear,0.4268,15,feature_knn_balanced_alpha1.0
2025/3/17,2024/12/12,bull,bear,0.5782,15,feature_knn_balanced_alpha1.0
2025/3/24,2024/12/19,bull,bull,0.6331,15,feature_knn_balanced_alpha1.0
2025/3/31,2024/12/27,bull,bear,0.7567,15,feature_knn_balanced_alpha1.0
2025/4/7,2025/1/6,high_vol,high_vol,0.7092,15,feature_knn_balanced_alpha1.0
2025/4/14,2025/1/14,high_vol,high_vol,0.7576,15,feature_knn_balanced_alpha1.0
2025/4/22,2025/1/22,high_vol,high_vol,0.9136,15,feature_knn_balanced_alpha1.0
2025/4/29,2025/1/29,bull,high_vol,0.9378,15,feature_knn_balanced_alpha1.0
2025/5/6,2025/2/5,bull,bear,0.4315,15,feature_knn_balanced_alpha1.0
2025/5/13,2025/2/12,bull,bear,0.6343,15,feature_knn_balanced_alpha1.0
2025/5/20,2025/2/20,bull,bull,0.6254,15,feature_knn_balanced_alpha1.0
2025/5/28,2025/2/27,bull,bear,0.4698,15,feature_knn_balanced_alpha1.0
2025/6/4,2025/3/6,bull,bull,0.7726,15,feature_knn_balanced_alpha1.0
2025/6/11,2025/3/13,bull,bull,0.7432,15,feature_knn_balanced_alpha1.0
2025/6/18,2025/3/20,bull,bull,0.7753,15,feature_knn_balanced_alpha1.0
2025/6/26,2025/3/27,bull,bull,0.9633,15,feature_knn_balanced_alpha1.0
2025/7/3,2025/4/3,bull,bull,0.95,15,feature_knn_balanced_alpha1.0
2025/7/11,2025/4/10,bull,bull,0.995,15,feature_knn_balanced_alpha1.0
2025/7/18,2025/4/17,bull,bull,0.9987,15,feature_knn_balanced_alpha1.0
2025/7/25,2025/4/25,bull,bull,0.9988,15,feature_knn_balanced_alpha1.0
2025/8/1,2025/5/2,bull,bull,0.9879,15,feature_knn_balanced_alpha1.0
2025/8/8,2025/5/9,bull,bull,0.9975,15,feature_knn_balanced_alpha1.0
2025/8/15,2025/5/16,bull,bull,0.9976,15,feature_knn_balanced_alpha1.0
2025/8/22,2025/5/23,bull,bull,0.9984,15,feature_knn_balanced_alpha1.0
2025/8/29,2025/6/2,bull,bull,0.9972,15,feature_knn_balanced_alpha1.0
2025/9/8,2025/6/9,bull,bull,0.9979,15,feature_knn_balanced_alpha1.0
2025/9/15,2025/6/16,bull,bull,0.9986,15,feature_knn_balanced_alpha1.0
2025/9/22,2025/6/24,bull,bull,0.9987,15,feature_knn_balanced_alpha1.0
2025/9/29,2025/7/1,bull,bull,0.9985,15,feature_knn_balanced_alpha1.0
2025/10/6,2025/7/9,bull,bull,0.9989,15,feature_knn_balanced_alpha1.0
2025/10/13,2025/7/16,bull,bull,0.9832,15,feature_knn_balanced_alpha1.0
2025/10/20,2025/7/23,bull,bull,0.9883,15,feature_knn_balanced_alpha1.0
2025/10/27,2025/7/30,bull,bull,0.994,15,feature_knn_balanced_alpha1.0
2025/11/3,2025/8/6,bull,bull,0.9956,15,feature_knn_balanced_alpha1.0
2025/11/10,2025/8/13,bull,bull,0.9937,15,feature_knn_balanced_alpha1.0
2025/11/17,2025/8/20,bull,bull,0.9686,15,feature_knn_balanced_alpha1.0
2025/11/24,2025/8/27,bull,bull,0.9519,15,feature_knn_balanced_alpha1.0
2025/12/2,2025/9/4,bull,bull,0.9821,15,feature_knn_balanced_alpha1.0
2025/12/9,2025/9/11,bull,bull,0.9879,15,feature_knn_balanced_alpha1.0
2025/12/16,2025/9/18,bull,bull,0.9797,15,feature_knn_balanced_alpha1.0
2025/12/23,2025/9/25,bull,bull,0.9928,15,feature_knn_balanced_alpha1.0
